title,url,procedure_id,page_number,description
Clearance of poultry at Gatuna border (simplified declaration),https://rwandatrade.rw/procedure/501?l=en,501,8,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of poultry at Gikondo Inland Customs Office,https://rwandatrade.rw/procedure/467?l=en,467,8,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of poultry at Gikondo Inland Customs Office (simplified declaration),https://rwandatrade.rw/procedure/500?l=en,500,8,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of poultry at Kagitumba border,https://rwandatrade.rw/procedure/469?l=en,469,9,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of poultry at Kagitumba border (simplified declaration),https://rwandatrade.rw/procedure/502?l=en,502,9,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of poultry at La Corniche border,https://rwandatrade.rw/procedure/471?l=en,471,9,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of poultry at La Corniche border (simplified declaration),https://rwandatrade.rw/procedure/504?l=en,504,9,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of poultry at Nemba border,https://rwandatrade.rw/procedure/661?l=en,661,9,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of poultry at Nemba border (simplified declaration),https://rwandatrade.rw/procedure/663?l=en,663,9,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of poultry at Poids Lourds border,https://rwandatrade.rw/procedure/472?l=en,472,9,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of poultry at Poids Lourds border (simplified declaration),https://rwandatrade.rw/procedure/505?l=en,505,9,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of poultry at Rusizi I border,https://rwandatrade.rw/procedure/473?l=en,473,9,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of poultry at Rusizi I border (simplified declaration),https://rwandatrade.rw/procedure/506?l=en,506,9,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of poultry at Rusizi II border,https://rwandatrade.rw/procedure/474?l=en,474,9,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of poultry at Rusizi II border (simplified declaration),https://rwandatrade.rw/procedure/507?l=en,507,9,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of poultry at Rusumo border,https://rwandatrade.rw/procedure/470?l=en,470,9,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of poultry at Rusumo border (simplified declaration),https://rwandatrade.rw/procedure/503?l=en,503,9,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of powdered milk at Cyanika border,https://rwandatrade.rw/procedure/658?l=en,658,9,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of powdered milk at Dar Es Salaam Port - Home consumption,https://rwandatrade.rw/procedure/824?l=en,824,9,"Home consumption entry is done in order to pay duties, taxes and fee collected by customs before goods are allowed to be used within the country without any subsequent tax due."
Clearance of powdered milk at Dar Es Salaam Port - Warehousing regime,https://rwandatrade.rw/procedure/825?l=en,825,9,"Home consumption entry is done in order to pay duties, taxes and fee collected by customs before goods are allowed to be used within the country without any subsequent tax due."
Clearance of powdered milk at Gatuna border,https://rwandatrade.rw/procedure/609?l=en,609,9,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of powdered milk at Gatuna border (simplified declaration),https://rwandatrade.rw/procedure/618?l=en,618,9,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of powdered milk at Gikondo Inland Customs Office,https://rwandatrade.rw/procedure/608?l=en,608,9,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of powdered milk at Gikondo Inland customs Office (simplified declaration),https://rwandatrade.rw/procedure/617?l=en,617,9,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of powdered milk at Kagitumba border,https://rwandatrade.rw/procedure/610?l=en,610,9,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of powdered milk at Kagitumba border (simplified declaration),https://rwandatrade.rw/procedure/619?l=en,619,9,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of powdered milk at La Corniche border,https://rwandatrade.rw/procedure/612?l=en,612,9,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of powdered milk at La Corniche border (simplified declaration),https://rwandatrade.rw/procedure/621?l=en,621,9,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of powdered milk at Mombasa Port - Home consumption,https://rwandatrade.rw/procedure/616?l=en,616,9,"Home consumption entry is done in order to pay duties, taxes and fee collected by customs before goods are allowed to be used within the country without any subsequent tax due."
Clearance of powdered milk at Mombasa Port - Warehouse regime,https://rwandatrade.rw/procedure/625?l=en,625,9,Any warehouse operator may allowed by the Customs department to keep imported dutiable goods in bonded warehouse duly licensed without payment of duty on first importation. Goods shall be entered and exited a bonded warehouse under customs control.
Clearance of powdered milk at Nemba border,https://rwandatrade.rw/procedure/659?l=en,659,9,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of powdered milk at Poids Lourds border,https://rwandatrade.rw/procedure/613?l=en,613,9,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of powdered milk at Poids Lourds border (simplified declaration),https://rwandatrade.rw/procedure/622?l=en,622,9,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of powdered milk at Rusizi I border,https://rwandatrade.rw/procedure/614?l=en,614,10,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of powdered milk at Rusizi I border (simplified declaration),https://rwandatrade.rw/procedure/623?l=en,623,10,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of powdered milk at Rusizi II border,https://rwandatrade.rw/procedure/615?l=en,615,10,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of powdered milk at Rusizi II border (simplified declaration),https://rwandatrade.rw/procedure/624?l=en,624,10,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of powdered milk at Rusumo border,https://rwandatrade.rw/procedure/611?l=en,611,10,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of powdered milk at Rusumo border (simplified declaration),https://rwandatrade.rw/procedure/620?l=en,620,10,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of processed food products at Cyanika border,https://rwandatrade.rw/procedure/788?l=en,788,10,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of processed food products at Cyanika border (simplified declaration),https://rwandatrade.rw/procedure/799?l=en,799,10,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of processed food products at Dar Es Salaam Port - Home consumption,https://rwandatrade.rw/procedure/806?l=en,806,10,
Clearance of processed food products at Dar Es Salaam Port - Warehousing regime,https://rwandatrade.rw/procedure/807?l=en,807,10,
Clearance of processed food products at Gatuna border,https://rwandatrade.rw/procedure/786?l=en,786,10,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of processed food products at Gatuna border (simplified declaration),https://rwandatrade.rw/procedure/797?l=en,797,10,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of processed food products at Gikondo Inland Customs Office,https://rwandatrade.rw/procedure/785?l=en,785,10,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of processed food products at Kagitumba border,https://rwandatrade.rw/procedure/787?l=en,787,10,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of processed food products at Kagitumba border (simplified declaration),https://rwandatrade.rw/procedure/798?l=en,798,10,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of processed food products at Kigali International Airport,https://rwandatrade.rw/procedure/938?l=en,938,10,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of processed food products at La Corniche border,https://rwandatrade.rw/procedure/791?l=en,791,10,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of processed food products at La Corniche border (simplified declaration),https://rwandatrade.rw/procedure/801?l=en,801,10,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of processed food products at Mombasa Port - Home consumption,https://rwandatrade.rw/procedure/795?l=en,795,10,"Home consumption entry is done in order to pay duties, taxes and fee collected by customs before goods are allowed to be used within the country without any subsequent tax due."
Clearance of processed food products at Mombasa Port - Warehouse regime,https://rwandatrade.rw/procedure/805?l=en,805,10,
Clearance of processed food products at Nemba border,https://rwandatrade.rw/procedure/790?l=en,790,10,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of processed food products at Poids Lourds border,https://rwandatrade.rw/procedure/792?l=en,792,10,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of processed food products at Poids Lourds border (simplified declaration),https://rwandatrade.rw/procedure/802?l=en,802,10,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of processed food products at Rusizi I border,https://rwandatrade.rw/procedure/793?l=en,793,10,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of processed food products at Rusizi I border (simplified declaration),https://rwandatrade.rw/procedure/803?l=en,803,10,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of processed food products at Rusizi II border (simplified declaration),https://rwandatrade.rw/procedure/804?l=en,804,10,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of processed food products at Rusumo border,https://rwandatrade.rw/procedure/789?l=en,789,10,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of processed food products at Rusumo border (simplified declaration),https://rwandatrade.rw/procedure/800?l=en,800,10,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of processed non food products at Cyanika border,https://rwandatrade.rw/procedure/656?l=en,656,10,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of processed non food products at Cyanika border (simplified declaration),https://rwandatrade.rw/procedure/654?l=en,654,10,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of processed non food products at Dar Es Salaam Port - Home consumption,https://rwandatrade.rw/procedure/716?l=en,716,11,"Home consumption entry is done in order to pay duties, taxes and fee collected by customs before goods are allowed to be used within the country without any subsequent tax due."
Clearance of processed non food products at Dar Es Salaam Port - Warehousing regime,https://rwandatrade.rw/procedure/717?l=en,717,11,
Clearance of processed non food products at Gatuna border,https://rwandatrade.rw/procedure/253?l=en,253,11,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of processed non food products at Gatuna border (simplified declaration),https://rwandatrade.rw/procedure/114?l=en,114,11,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of processed non food products at Gikondo Inland Customs Office,https://rwandatrade.rw/procedure/280?l=en,280,11,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of processed non food products at Gikondo Inland customs Office (simplified declaration),https://rwandatrade.rw/procedure/281?l=en,281,11,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of processed non food products at Kagitumba border,https://rwandatrade.rw/procedure/252?l=en,252,11,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of processed non food products at Kagitumba border (simplified declaration),https://rwandatrade.rw/procedure/563?l=en,563,11,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of processed non food products at La Corniche border,https://rwandatrade.rw/procedure/275?l=en,275,11,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of processed non food products at La Corniche border (simplified declaration),https://rwandatrade.rw/procedure/277?l=en,277,11,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of processed non food products at Mombasa Port - Home consumption,https://rwandatrade.rw/procedure/240?l=en,240,11,"Home consumption entry is done in order to pay duties, taxes and fee collected by customs before goods are allowed to be used within the country without any subsequent tax due."
Clearance of processed non food products at Mombasa Port - Warehouse regime,https://rwandatrade.rw/procedure/407?l=en,407,11,Any warehouse operator may allowed by the Customs department to keep imported dutiable goods in bonded warehouse duly licensed without payment of duty on first importation. Goods shall be entered and exited a bonded warehouse under customs control.
Clearance of processed non food products at Nemba border,https://rwandatrade.rw/procedure/657?l=en,657,11,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of processed non food products at Nemba border (simplified declaration),https://rwandatrade.rw/procedure/655?l=en,655,11,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of processed non food products at Poids Lourds border,https://rwandatrade.rw/procedure/276?l=en,276,11,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of processed non food products at Poids Lourds border (simplified declaration),https://rwandatrade.rw/procedure/278?l=en,278,11,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of processed non food products at Rusizi I border,https://rwandatrade.rw/procedure/295?l=en,295,11,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of processed non food products at Rusizi I border (simplified declaration),https://rwandatrade.rw/procedure/297?l=en,297,11,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of processed non food products at Rusizi II border,https://rwandatrade.rw/procedure/296?l=en,296,11,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of processed non food products at Rusizi II border (simplified declaration),https://rwandatrade.rw/procedure/298?l=en,298,11,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of processed non food products at Rusumo border,https://rwandatrade.rw/procedure/232?l=en,232,11,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of processed non food products at Rusumo border (simplified declaration),https://rwandatrade.rw/procedure/152?l=en,152,11,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of processed products at Gikondo Inland customs Office (simplified declaration),https://rwandatrade.rw/procedure/796?l=en,796,11,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of processed products at Rusizi II border,https://rwandatrade.rw/procedure/794?l=en,794,11,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of wines and liquors at Cyanika border,https://rwandatrade.rw/procedure/653?l=en,653,11,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of wines and liquors at Gatuna border,https://rwandatrade.rw/procedure/545?l=en,545,11,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of wines and liquors at Gatuna border (simplified declaration),https://rwandatrade.rw/procedure/554?l=en,554,11,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of wines and liquors at Gikondo Inland Customs Office,https://rwandatrade.rw/procedure/544?l=en,544,11,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of wines and liquors at Gikondo Inland customs Office (simplified declaration),https://rwandatrade.rw/procedure/553?l=en,553,11,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of wines and liquors at Kagitumba border,https://rwandatrade.rw/procedure/546?l=en,546,11,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of wines and liquors at Kagitumba border (simplified declaration),https://rwandatrade.rw/procedure/562?l=en,562,12,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of wines and liquors at La Corniche border,https://rwandatrade.rw/procedure/548?l=en,548,12,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of wines and liquors at La Corniche border (simplified declaration),https://rwandatrade.rw/procedure/556?l=en,556,12,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of wines and liquors at Mombasa Port - Home consumption,https://rwandatrade.rw/procedure/552?l=en,552,12,"Home consumption entry is done in order to pay duties, taxes and fee collected by customs before goods are allowed to be used within the country without any subsequent tax due."
Clearance of wines and liquors at Mombasa Port - Warehouse regime,https://rwandatrade.rw/procedure/560?l=en,560,12,
Clearance of wines and liquors at Nemba border,https://rwandatrade.rw/procedure/652?l=en,652,12,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of wines and liquors at Poids Lourds border,https://rwandatrade.rw/procedure/549?l=en,549,12,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of wines and liquors at Poids Lourds border (simplified declaration),https://rwandatrade.rw/procedure/557?l=en,557,12,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of wines and liquors at Rusizi I border,https://rwandatrade.rw/procedure/550?l=en,550,12,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of wines and liquors at Rusizi I border (simplified declaration),https://rwandatrade.rw/procedure/558?l=en,558,12,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of wines and liquors at Rusizi II border,https://rwandatrade.rw/procedure/551?l=en,551,12,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of wines and liquors at Rusizi II border (simplified declaration),https://rwandatrade.rw/procedure/559?l=en,559,12,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Clearance of wines and liquors at Rusumo border,https://rwandatrade.rw/procedure/547?l=en,547,12,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Clearance of wines and liquors at Rusumo border (simplified declaration),https://rwandatrade.rw/procedure/555?l=en,555,12,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Coffee export license,https://rwandatrade.rw/procedure/10?l=en,10,12,"A Coffee export license is an official permission to conduct a particular export transaction. For exporting coffee from Rwanda, you will need to obtain a coffee export license from the National Agricultural Export Development Board (NAEB). It is valid for one year and renewable on request."
COMESA certificate of origin,https://rwandatrade.rw/procedure/21?l=en,21,12,The Common Market for Eastern and Southern Africa (COMESA) certificate of origin is only required for goods to be exported to a country inside the COMESA region.
Crop registration,https://rwandatrade.rw/procedure/1003?l=en,1003,12,
Customs clearance procedure for import at Cyanika border,https://rwandatrade.rw/procedure/650?l=en,650,12,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Customs clearance procedure for import at Gatuna border,https://rwandatrade.rw/procedure/318?l=en,318,12,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Customs clearance procedure for import at Kagitumba border,https://rwandatrade.rw/procedure/299?l=en,299,12,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Customs clearance procedure for import at La Corniche border,https://rwandatrade.rw/procedure/323?l=en,323,12,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Customs clearance procedure for import at Nemba border,https://rwandatrade.rw/procedure/651?l=en,651,12,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Customs clearance procedure for import at Poids Lourd border,https://rwandatrade.rw/procedure/324?l=en,324,12,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Customs clearance procedure for import at Rusizi I border,https://rwandatrade.rw/procedure/321?l=en,321,12,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
Customs clearance procedure for import at Rusizi II border,https://rwandatrade.rw/procedure/322?l=en,322,12,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
